date,open,high,low,close,volume,split,dividend,absoluteChange,percentChange
2010-03-24,24.804093653097,24.9125915362563,24.7039433659359,24.745673,33987700,,,,
2010-03-25,24.8959003135621,25.5134989133622,24.8708616978965,25.046127,73168700,,,,
2010-03-26,25.1128938540121,25.2046998838172,24.6955975121376,24.754019,55595500,,,,
2010-03-29,24.7957482894357,24.8875543210544,24.6622134573978,24.695598,33336000,,,,
2010-03-30,24.7289811858977,24.9209391785631,24.6204849680887,24.845825,34954800,,,,
2010-03-31,24.7373267756044,24.8040941915563,24.3450690414794,24.445221,63760000,,,,
2010-04-01,24.4952956121399,24.6538690588725,23.8860437790371,24.336723,74768100,,,,
2010-04-05,24.3116851841979,24.5620638356679,24.2282275810908,24.428529,34331200,,,,
2010-04-06,24.3283772407913,24.6872521023192,24.1864964815825,24.470258,47366800,,,,
2010-04-07,24.3367233853492,24.6705596342318,24.3200306965828,24.495296,58318800,,,,
2010-04-08,24.4702583716578,25.0210895628342,24.453565682787,24.971014,63713800,,,,
2010-04-09,24.9960526753969,25.3799644901121,24.9543222050099,25.321543,54752500,,,,
2010-04-12,25.246428512533,25.446730755277,25.2130439708163,25.30485,37068800,,,,
2010-04-13,25.162969360822,25.4550767995049,25.1462766725903,25.413348,41374600,,,,
2010-04-14,25.6971100536063,25.8723736859182,25.5886121680727,25.722147,68941200,,,,
2010-04-15,25.7221465311906,25.8306444147468,25.6303405013211,25.763877,52745400,,,,
2010-04-16,25.6971099581662,25.8556817358983,25.5385365112488,25.596958,88703100,,,,
2010-04-19,25.6804171385175,26.0810216307661,25.6720712115956,25.905758,64970300,,,,
2010-04-20,26.0559833523976,26.2395954162383,25.9808700091295,26.172828,52199500,,,,
2010-04-21,26.147789,26.289669757421,26.0643297309288,26.147789,55343100,,,,
2010-04-22,25.9057582243906,26.3147086471033,25.78891441188,26.197864,84847600,,,,
2010-04-23,25.9725255003719,26.3564373054405,25.5802660991688,25.838989,126766600,,,,
2010-04-26,25.8723729709941,26.1060597550022,25.7555308308791,25.964179,63649300,,,,
2010-04-27,25.8306451052572,26.081022082658,25.6637257293355,25.747185,68730900,,,,
2010-04-28,25.8056059268845,25.8723733419605,25.5552289549421,25.79726,64557900,,,,
2010-04-29,25.8139525103226,26.2312488651613,25.5969584058065,25.872374,52665200,,,,
2010-04-30,25.9307952982713,25.9391412253064,25.471769311337,25.488462,63214800,,,,
2010-05-03,25.5969575558342,25.9224478672074,25.5218442144574,25.755531,43989500,,,,
2010-05-04,25.4717689847915,25.4968059309834,24.829132611322,25.146277,82085600,,,,
2010-05-05,24.8458245842546,25.1128942472362,24.7790580031019,24.912592,66833800,,,,
2010-05-06,24.6955975376121,24.9376285815564,23.2934818274672,24.186496,128613000,,,,
2010-05-07,24.144766572661,24.1614592610889,22.8010723389249,23.543859,173718100,,,,
2010-05-10,24.2115336530223,24.6037922127231,23.9611550143653,24.153113,86653300,,,,
2010-05-11,23.936118296957,24.7456732044901,23.8443131012574,24.103036,63789400,,,,
2010-05-12,24.1864965221978,24.6872521437754,24.13642096004,24.57041,47146800,,,,
2010-05-13,24.4201818536252,24.8124404138167,24.3534144391245,24.40349,45188800,,,,
2010-05-14,24.3701078653566,24.3784521232365,23.9027342805127,24.144767,63334000,,,,
2010-05-17,24.3033396824386,24.3951440426695,23.7441625866949,24.153113,46053300,,,,
2010-05-18,24.2034146701768,24.3124004545454,23.8093852727273,23.977057,52690600,,$0.130,,
2010-05-19,23.9099884192635,24.0525102264606,23.2979874502567,23.675248,61746700,,,,
2010-05-20,23.1806158159124,23.3399039535262,22.6692178966686,22.727903,87991100,,,,
2010-05-21,22.3254898464402,22.7279036721887,22.1662033808326,22.501546,117596300,,,,
2010-05-24,22.5099300228397,22.5183144477991,22.0152984133993,22.023682,73711700,,,,
2010-05-25,21.5038993670886,22.0739832489451,21.2775416932869,21.85601,98373600,,,,
2010-05-26,21.9901475609756,22.3087246888185,20.5900877661995,20.96735,176684100,,,,
2010-05-27,21.5709681634615,22.0991349537433,21.5709681634615,21.797325,136433600,,,,
2010-05-28,21.6631871838445,21.8979284406039,21.5122826291582,21.629652,67496900,,,,
2010-06-01,21.4032975572964,22.0572156393245,21.3949131322871,21.705105,76152400,,,,
2010-06-02,21.8476255406144,22.1997370113279,21.5709680249799,22.182969,65718800,,,,
2010-06-03,22.2584211438297,22.5769982666791,22.1410517721127,22.518314,67837000,,,,
2010-06-04,21.8811603380706,22.2751888958826,21.4787490322808,21.62127,89832200,,,,
2010-06-07,21.6464202441115,21.6548038305732,21.1601722293328,21.202091,80456200,,,,
2010-06-08,21.1685553696314,21.1769389559164,20.6655401925313,21.051186,87355000,,,,
2010-06-09,21.1434035293943,21.3949119534122,20.7493758168868,20.782911,87794000,,,,
2010-06-10,21.0679517848414,21.084719796,20.7745279375586,20.958966,78930900,,,,
2010-06-11,20.992501474368,21.5625836807372,20.7661438000779,21.512283,68057700,,,,
2010-06-14,21.679954944241,21.7637891302688,21.3529934028178,21.378145,50972400,,,,
2010-06-15,21.5877353179082,22.3422581057186,21.579351731377,22.283573,81641500,,,,
2010-06-16,22.1913519553344,22.2835722424012,21.9901467237842,22.065599,48698000,,,,
2010-06-17,22.2668044636207,22.3590247516487,21.830859650992,22.107518,47995500,,,,
2010-06-18,22.1075178959412,22.241655276647,21.9398453317003,22.166203,52075600,,,,
2010-06-21,22.4512446537249,22.5434624250917,21.705103806146,21.755407,54625300,,,,
2010-06-22,21.9314628824214,22.174587735914,21.5961194132712,21.604503,55985400,,,,
2010-06-23,21.6128872497726,21.6128872497726,21.1434047200532,21.218857,61466200,,,,
2010-06-24,21.3446101360414,21.5625833824414,20.9002808952,20.958966,85243400,,,,
2010-06-25,21.0008828101989,21.0511860046373,20.3804974249721,20.564938,156256700,,,,
2010-06-28,20.5481705688264,20.632007272419,20.2212115327729,20.380498,73784800,,,,
2010-06-29,20.2295930826879,20.2882798640248,19.3744689492324,19.542139,119882100,,,,
2010-06-30,19.5337561759829,19.8523333089961,19.2403323181501,19.290633,81050500,,,,
2010-07-01,19.3577008955095,19.5505233816926,19.0558917867012,19.416386,92239400,,,,
2010-07-02,19.5840591176883,19.6846613184358,19.3241662566134,19.508606,62485100,,,,
2010-07-06,19.8691008005753,20.1960598350126,19.7684969244332,19.969703,73592000,,,,
2010-07-07,19.9697026934034,20.3888820110651,19.7936482183441,20.372114,79965300,,,,
2010-07-08,20.6236221384678,20.6403901492968,20.0954553672948,20.464334,50758100,,,,
2010-07-09,20.3972665203956,20.4643352142563,20.2463619592089,20.346965,53806100,,,,
2010-07-12,20.4811015445026,20.866745679966,20.4727179581152,20.816445,49854200,,,,
2010-07-13,21.0763355864856,21.2104729702555,20.8751303491894,21.067952,61928700,,,,
2010-07-14,21.378144678532,21.4703649645235,21.0595692432498,21.327844,72808100,,,,
2010-07-15,21.3781454135633,21.4535976914935,20.9421989188553,21.386529,56934700,,,,
2010-07-16,21.3865292023515,21.495514988701,20.858362413484,20.866746,65064800,,,,
2010-07-19,20.9254303340552,21.2104722650897,20.8835132413793,21.151788,38181800,,,,
2010-07-20,20.8415964851404,21.361378,20.7074591036648,21.361378,45530700,,,,
2010-07-21,21.4619813112269,21.5038992434753,20.9421989513456,21.05957,73297300,,,,
2010-07-22,21.3865286520898,21.7889407945046,21.3529934685299,21.663187,73016400,,,,
2010-07-23,21.6631875979538,21.8140921555247,21.1685559925826,21.638036,108520100,,,,
2010-07-26,21.6799557601977,21.964997704259,21.6296525639402,21.881161,67249900,,,,
2010-07-27,21.9146939888585,21.9985306911315,21.7637894338126,21.931462,60672100,,,,
2010-07-28,21.8560091959149,21.956613068547,21.6548031273679,21.755407,69704800,,,,
2010-07-29,21.9063101863701,22.1410514413734,21.4619809503657,21.822476,69446200,,,,
2010-07-30,21.5877353191684,21.6631875979538,21.2523918578997,21.638036,83534800,,,,
2010-08-02,21.7889410622864,22.1159000936581,21.5877349886061,22.073983,55044600,,,,
2010-08-03,21.9649971839244,22.0907501414373,21.7721730202041,21.931462,56877700,,,,
2010-08-04,21.9230776156238,21.9985298904003,21.3278438418565,21.570967,78531900,,,,
2010-08-05,21.3697611959101,21.4452134716116,21.1350199442578,21.269159,64922100,,,,
2010-08-06,21.1098711330674,21.4284465866295,20.9757337469954,21.420063,55982100,,,,
2010-08-09,21.420061806309,21.5709671955889,21.2691589321049,21.470365,57096500,,,,
2010-08-10,21.2356242453131,21.2440078316713,20.8583620208356,21.017651,87257700,,,,
2010-08-11,20.6906906109939,20.8751295062297,20.5900867388704,20.841596,76746900,,,,
2010-08-12,20.4727178954675,20.6906911408738,20.4224172156555,20.531403,70240500,,,,
2010-08-13,20.414033067623,20.6823078348361,20.3218136163934,20.455951,45263500,,,,
2010-08-16,20.4224176269301,20.6320072901954,20.3721144310291,20.539787,40909700,,,,
2010-08-17,20.826348,21.0370556977219,20.7336374558332,20.826348,52912600,,$0.130,,
2010-08-18,20.8010636905721,21.0286288444424,20.5734993795326,20.91906,46818900,,,,
2010-08-19,20.7504945396191,20.8516333898677,20.4049322359363,20.598785,54064600,,,,
2010-08-20,20.4892146169299,20.5650702269913,20.3965049204205,20.421789,49560100,,,,
2010-08-23,20.5987849236057,20.7673493924513,20.4302179262678,20.463932,51643000,,,,
2010-08-24,20.3037936965976,20.5229297016252,20.2279389256265,20.261653,66522500,,,,
2010-08-25,20.2279389211618,20.413360851775,20.118371761503,20.312222,47404800,,,,
2010-08-26,20.3037933085642,20.388077228641,20.050944919657,20.076229,49105300,,,,
2010-08-27,20.1267986172611,20.2447957718345,19.8149520647723,20.168941,60939400,,,,
2010-08-30,20.0088029216922,20.0762293847813,19.8908066112862,19.924519,45453100,,,,
2010-08-31,19.8908068466471,20.0003748504633,19.6548142230428,19.781238,66074600,,,,
2010-09-01,19.9498039267782,20.1857973804877,19.840236771701,20.143655,65235900,,,,
2010-09-02,20.1267974693331,20.1857973075009,19.9835162418177,20.177369,48837100,,,,
2010-09-03,20.4302176191759,20.6072129215787,20.396505231612,20.47236,64189100,,,,
2010-09-07,20.3122221540994,20.4807874702238,20.1605126110398,20.194225,51928700,,,,
2010-09-08,20.2869373117426,20.3965061583343,20.0088031483493,20.168941,65512400,,,,
2010-09-09,20.3880773830224,20.4049323129377,20.2195103844232,20.236367,46028900,,,,
2010-09-10,20.2110820008386,20.2532243824534,20.0509449962899,20.101514,58284300,,,,
2010-09-13,20.396505016606,21.3151905351768,20.3037927911672,21.163481,114680400,,,,
2010-09-14,21.1044833076936,21.3657600033656,20.9780570066276,21.096055,87160400,,,,
2010-09-15,21.1550525415982,21.2561913921934,21.0033430014593,21.17191,56201900,,,,
2010-09-16,21.1213388429173,21.3826180745718,21.1129105349821,21.348904,44548300,,,,
2010-09-17,21.4079023873078,21.5174712344831,21.1381965304598,21.256192,70341600,,,,
2010-09-20,21.30676322427,21.5090417711365,21.1634819899012,21.433187,49838700,,,,
2010-09-21,21.4247583093439,21.4247583093439,21.1381958457256,21.197194,52675700,,,,
2010-09-22,20.9780569288857,21.0454833901849,20.53135830844,20.742066,94299400,,,,
2010-09-23,20.657782462546,20.7252089250921,20.531358688103,20.590356,46201800,,,,
2010-09-24,20.7673490083658,20.9022019294774,20.7167800057797,20.885347,51948800,,,,
2010-09-27,20.944344692681,21.0623410008087,20.7252086918722,20.843205,43603300,,,,
2010-09-28,20.902202852469,20.9864867747164,20.5229298379254,20.801064,56041200,,,,
2010-09-29,20.7589211579856,20.7842069240816,20.565070922449,20.649354,44318900,,,,
2010-09-30,20.7420665374,20.9274884679461,20.5313588403808,20.640926,61262700,,,,
2010-10-01,20.8769188538523,20.9190603937268,20.4807875362007,20.548214,62672300,,,,
2010-10-04,20.1942246962742,20.219510462568,20.0425168411578,20.152084,98143400,,,,
2010-10-05,20.278508224931,20.6072139229129,20.1520844476386,20.52293,78152900,,,,
2010-10-06,20.4976446139992,20.6830682288316,20.3375059226215,20.590356,50489700,,,,
2010-10-07,20.7504947706541,20.8600619298793,20.4639323037386,20.67464,50096100,,,,
2010-10-08,20.7504943812923,20.7757784615385,20.5397866889846,20.708352,41327800,,,,
2010-10-11,20.8516336177308,20.8516336177308,20.6493542293615,20.725209,27587800,,,,
2010-10-12,20.7757784615385,21.0117710769231,20.5903556923077,20.927488,50141500,,,,
2010-10-13,21.0876261499605,21.5258989991054,20.9780573055512,21.357332,75336500,,,,
2010-10-14,21.3151906882529,21.3573313832739,21.0707689258819,21.26462,51949100,,,,
2010-10-15,21.3741894593465,21.5343256221525,21.2646206149326,21.525899,68954800,,,,
2010-10-18,21.5680389271882,21.871458840507,21.4500434648292,21.76189,48330500,,,,
2010-10-19,21.2983342354582,21.3826181579702,21.0286292233089,21.155053,66150900,,,,
2010-10-20,21.2899063022484,21.4079026158792,21.1550533723846,21.332047,56283600,,,,
2010-10-21,21.4079013847364,21.5258985344122,21.1129097747932,21.424758,50032400,,,,
2010-10-22,21.5090411500804,21.5258986082326,21.2983334585632,21.391044,25837900,,,,
2010-10-25,21.27304869579,21.3657600807559,21.2140505417209,21.230908,50912400,,,,
2010-10-26,21.1719098405142,21.8883143112233,21.1213383085206,21.829317,69304200,,,,
2010-10-27,21.7366066826237,22.0063125325164,21.5933254498682,21.955741,64805500,,,,
2010-10-28,22.0905931617129,22.233874389518,21.8461730865231,22.149593,80730300,,,,
2010-10-29,22.882855776153,22.9249981581664,22.3181591511061,22.478297,114193200,,,,
2010-11-01,22.6552901606835,22.9418526212934,22.503582308375,22.71429,61912100,,,,
2010-11-02,22.8069998452671,23.1104197659883,22.7732874572212,23.085134,54402100,,,,
2010-11-03,23.1441315365946,23.1694173019083,22.7227161618782,22.781716,110255300,,,,
2010-11-04,23.1019921581427,23.1188487740917,22.7648598391621,22.874427,93599300,,,,
2010-11-05,22.8997128562384,22.9165703150841,22.3603019865924,22.630007,110953700,,,,
2010-11-08,22.486725838371,24.3325261409481,22.4024427580173,22.596293,71670800,,,,
2010-11-09,22.5962920070285,22.84914292264,22.5120089303785,22.71429,58538600,,,,
2010-11-10,22.7648593116236,22.823857466078,22.5962923132088,22.705862,52277300,,,,
2010-11-11,22.486725,22.5204373880538,22.1495935339852,22.486725,62073100,,,,
2010-11-12,22.3097303162861,22.3518726988961,21.9978837647507,22.141165,64962200,,,,
2010-11-15,22.1917341571857,22.3350153879765,22.0568812340885,22.082167,51794600,,,,
2010-11-16,22.0821678779268,22.0821678779268,21.7514433301605,21.887124,65339200,,$0.160,,
2010-11-17,21.9634451231912,21.9719252178334,21.6666409627062,21.683602,58299700,,,,
2010-11-18,21.8023229194054,22.1160872755418,21.7175236672819,21.912565,59514000,,,,
2010-11-19,21.8786433451145,21.9040844770695,21.7090423001541,21.785364,52423200,,,,
2010-11-22,21.7514422444617,21.8277630944423,21.5733611091832,21.819283,53350500,,,,
2010-11-23,21.6836024182483,21.7090427026655,21.2765578675733,21.301999,69742500,,,,
2010-11-24,21.3698393907829,21.5903201559195,21.3359181641341,21.514001,56825900,,,,
2010-11-26,21.3783177733767,21.5479205144554,21.3443982427723,21.412239,21356500,,,,
2010-11-29,21.3613595588494,21.5564008904149,21.1408762469726,21.463119,56603600,,,,
2010-11-30,21.2426361650547,21.5988001389264,21.2002365399842,21.420719,75282100,,,,
2010-12-01,21.6836017091551,22.2602481370872,21.6751207666172,22.082167,74123500,,,,
2010-12-02,22.251768687682,22.8792957009779,22.2178491565944,22.802974,91759200,,,,
2010-12-03,22.7351331623532,22.9471355309691,22.7096945741383,22.913216,52622000,,,,
2010-12-06,22.8368948517139,22.8792953248882,22.692733242921,22.760574,36264200,,,,
2010-12-07,22.9640961382919,23.0064957632114,22.769053962819,22.786015,57860500,,,,
2010-12-08,22.7520932247521,23.0997770943812,22.7266520935991,23.091297,41666800,,,,
2010-12-09,23.1336987387037,23.1845784579025,22.904735338257,22.964096,47148300,,,,
2010-12-10,23.0573784270146,23.235459568398,22.9895376691507,23.184579,37625800,,,,
2010-12-13,23.1252181893578,23.2778607415874,23.0404172425688,23.108258,47943900,,,,
2010-12-14,23.1591373728762,23.5322623811636,23.1167377481268,23.422022,64070500,,,,
2010-12-15,23.3457018146163,23.7357853271095,23.3457018146163,23.617064,69634200,,,,
2010-12-16,23.5407428224366,23.735785,23.4559418756699,23.735785,57680200,,,,
2010-12-17,23.6764241892473,23.8205857978495,23.5322625806452,23.659464,87456500,,,,
2010-12-20,23.7018660242722,23.7357855557636,23.4729026146315,23.583143,52811000,,,,
2010-12-21,23.6170629230495,23.8629848128384,23.540742073388,23.803625,38153000,,,,
2010-12-22,23.7527444525454,24.0834681346765,23.7273041693046,23.905387,42252300,,,,
2010-12-23,23.718823876684,24.0156280373013,23.710343782038,23.998667,24902500,,,,
2010-12-27,23.8460263200436,23.9138670752984,23.6425023582606,23.803625,21652800,,,,
2010-12-28,23.7188237735543,23.8884265137451,23.7103436789452,23.752745,23042200,,,,
2010-12-29,23.6933854119489,23.8460271163694,23.6425031477897,23.718824,19502500,,,,
2010-12-30,23.6764246635548,23.744265421903,23.5577041844547,23.617064,20786100,,,,
2010-12-31,23.5746621115033,23.6764240945898,23.4305005034775,23.667944,24752000,,,,
2011-01-03,23.7866648149641,23.8969068942102,23.676424431737,23.727305,53443800,,,,
2011-01-04,23.6933854275752,23.888426757565,23.6170637273051,23.820586,54405600,,,,
2011-01-05,23.6594640535714,23.7527450946429,23.5492228232143,23.744265,58998700,,,,
2011-01-06,23.7781864593905,24.4650732841777,23.6255447543245,24.439633,88026300,,,,
2011-01-07,24.2869905310115,24.3717923265734,23.9562676835664,24.253071,73762000,,,,
2011-01-10,23.9647482276665,24.083469556466,23.7781869875625,23.930827,57573600,,,,
2011-01-11,23.9138678521408,23.956267477543,23.7866647358872,23.837547,50298900,,,,
2011-01-12,23.8460276166969,24.2445912274813,23.8036262943477,24.21067,52631100,,,,
2011-01-13,24.0241074737812,24.0749871922535,23.7527444525454,23.905387,67077600,,,,
2011-01-14,23.8121057657988,24.0665077571675,23.6679441568178,23.998667,62688400,,,,
2011-01-18,23.8799462721563,24.371791756455,23.8629852350331,24.303951,53322700,,,,
2011-01-19,24.1343489052167,24.3209118384584,23.9732279523438,24.142829,50005900,,,,
2011-01-20,24.1682704232804,24.2106700496977,23.8545060645126,24.041069,58613600,,,,
2011-01-21,24.0834696074233,24.1089098922198,23.761226,23.761226,58080300,,,,
2011-01-24,23.7612254376753,24.2191497051671,23.7357851534808,24.066508,52047800,,,,
2011-01-25,23.8629853712177,24.12587,23.8460268780261,24.12587,42436600,,,,
2011-01-26,24.1767495987926,24.5837941378112,24.1682695042297,24.405713,74628800,,,,
2011-01-27,24.3802720166168,24.9823578862351,24.1597895566405,24.482034,146938600,,,,
2011-01-28,24.5074738990991,24.5329141834234,23.2778610047662,23.532263,141249400,,,,
2011-01-31,23.54922237793,23.6594636062027,23.2524190710422,23.515302,65029000,,,,
2011-02-01,23.5746623531338,23.7951448147272,23.413542250296,23.735785,62810700,,,,
2011-02-02,23.684904057448,23.837546607224,23.6425027367256,23.693385,45824000,,,,
2011-02-03,23.7188231726054,23.7188231726054,23.3541808096731,23.447461,60340100,,,,
2011-02-04,23.4898631850638,23.6085836629456,23.3287405376305,23.549223,40412200,,,,
2011-02-07,23.5746625145911,24.032588478277,23.5661841158753,23.913868,68980900,,,,
2011-02-08,23.8290654515889,24.0325877187911,23.7866641312457,23.981708,34904200,,,,
2011-02-09,23.9053877791996,23.9647475940203,23.6679442798693,23.718824,52905100,,,,
2011-02-10,23.6849040654545,23.6933850080095,23.1421788625549,23.32026,76672400,,,,
2011-02-11,23.5407428286239,23.5831424540089,22.9556162957798,23.108258,83939700,,,,
2011-02-14,23.0743359632282,23.1252173775248,22.8538552053359,23.091297,56766200,,,,
2011-02-15,23.0657084444797,23.3130838932895,22.9889364887389,22.997465,44116500,,$0.160,,
2011-02-16,23.074237799828,23.0912990880829,22.6903788601036,23.048648,70817900,,,,
2011-02-17,23.0059957796867,23.3472061862524,22.9548153276301,23.210721,57207300,,,,
2011-02-18,23.1424795232709,23.210721264152,23.0230573297508,23.082768,68667800,,,,
2011-02-22,22.8439229831458,23.1168890861226,22.6221364783753,22.681848,60889000,,,,
2011-02-23,22.630667548772,22.9121647221455,22.5453645220008,22.681848,60234100,,,,
2011-02-24,22.7244983206802,23.0827674517971,22.6050761299963,22.835392,64494200,,,,
2011-02-25,22.954815688317,22.9889374119271,22.6050767647863,22.647727,53006300,,,,
2011-02-28,22.7671512450458,22.9121649418103,22.6136064778029,22.673318,51379900,,,,
2011-03-01,22.6903785703364,22.8439233384957,22.3065187824923,22.315049,60055000,,,,
2011-03-02,22.2723985052457,22.494184157853,22.2126869833898,22.246807,48658200,,,,
2011-03-03,22.4003504503683,22.5197734916117,22.3321087125149,22.34917,68271500,,,,
2011-03-04,22.3662291636939,22.383290451511,22.0079600329913,22.135915,70437200,,,,
2011-03-07,22.2894579245622,22.4088818249954,21.7947052995718,21.939719,64980400,,,,
2011-03-08,21.9823699579313,22.1956253901968,21.8800073504438,22.101793,50549800,,,,
2011-03-09,22.0164902607863,22.1615048096371,21.8885378527825,22.084732,39789100,,,,
2011-03-10,21.8544174150052,21.9311876640975,21.6241006965762,21.675282,66549500,,,,
2011-03-11,21.6752831226635,22.0506127005452,21.6326328872897,21.905599,49905800,,,,
2011-03-14,21.7435238017313,21.9738396678147,21.6241007600584,21.914129,54473400,,,,
2011-03-15,21.393785115155,21.7264627388043,21.3255433763507,21.658221,76067300,,,,
2011-03-16,21.5132076458404,21.5643906567979,21.0525767546359,21.14641,100725400,,,,
2011-03-17,21.3767233747134,21.5132068494316,21.1122874954686,21.137879,62497000,,,,
2011-03-18,21.3767246597494,21.4790881249632,21.154939,21.154939,85486700,,,,
2011-03-21,21.4790877370707,21.8202964382156,21.4534970844848,21.607041,46878100,,,,
2011-03-22,21.581449,21.7179324773314,21.5217383316893,21.581449,30895600,,,,
2011-03-23,21.5217384087025,21.8458875215461,21.4790873218838,21.786176,43969000,,,,
2011-03-24,21.8373572815714,22.0676740121722,21.7520551046902,22.016491,38696700,,,,
2011-03-25,22.1188538884132,22.1359151763662,21.8288264945813,21.854418,57029800,,,,
2011-03-28,21.8885374309327,21.9397178813348,21.6496904952664,21.675282,48973200,,,,
2011-03-29,21.615570739898,21.7691146520204,21.5814490175157,21.743524,40763500,,,,
2011-03-30,21.8373559298182,21.9397176827175,21.7520537582173,21.845887,41999300,,,,
2011-03-31,21.8373564173831,21.9055981561874,21.615570766269,21.658221,63233700,,,,
2011-04-01,21.7776459401489,21.7776459401489,21.5899794507459,21.734994,63114200,,,,
2011-04-04,21.7094045304935,21.8885382461267,21.6752828072518,21.794705,35433700,,,,
2011-04-05,22.0250210160969,22.3321088381649,21.9567792778596,21.990901,73651100,,,,
2011-04-06,22.161504307457,22.4430006223129,22.0591425539777,22.306518,65581400,,,,
2011-04-07,22.3406397827683,22.4003504503683,22.1529732976281,22.34917,46134700,,,,
